Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Alexandra,2020-04-10 10:32:59,00:20:47,Autoplayed: user action: None; ,How I Met Your Mother: Season 6: Oh Honey (Episode 15),,Chrome PC (Cadmium),00:21:08,Not latest view,SE (Sweden)
Alexandra,2020-04-10 10:11:58,00:20:59,,How I Met Your Mother: Season 6: Last Words (Episode 14),,Chrome PC (Cadmium),00:21:13,Not latest view,SE (Sweden)
Alexandra,2020-04-10 09:50:38,00:20:46,,How I Met Your Mother: Season 6: Bad News (Episode 13),,Chrome PC (Cadmium),00:21:16,Not latest view,SE (Sweden)
Alexandra,2020-04-10 09:29:57,00:20:37,,How I Met Your Mother: Season 6: False Positive (Episode 12),,Chrome PC (Cadmium),00:20:45,Not latest view,SE (Sweden)
Alexandra,2020-04-10 09:08:45,00:21:09,Autoplayed: user action: None; ,How I Met Your Mother: Season 6: The Mermaid Theory (Episode 11),,Chrome PC (Cadmium),00:21:15,Not latest view,SE (Sweden)
Alexandra,2020-04-10 08:47:32,00:21:09,Autoplayed: user action: None; ,How I Met Your Mother: Season 6: Blitzgiving (Episode 10),,Chrome PC (Cadmium),00:21:15,Not latest view,SE (Sweden)
Alexandra,2020-04-10 08:26:28,00:21:00,Autoplayed: user action: None; ,How I Met Your Mother: Season 6: Glitter (Episode 9),,Chrome PC (Cadmium),00:21:07,Not latest view,SE (Sweden)
Alexandra,2020-04-10 08:05:17,00:21:08,,How I Met Your Mother: Season 6: Natural History (Episode 8),,Chrome PC (Cadmium),00:21:13,Not latest view,SE (Sweden)
Alexandra,2020-04-10 07:53:41,00:11:34,,How I Met Your Mother: Season 6: Canning Randy (Episode 7),,Chrome PC (Cadmium),00:21:17,Not latest view,SE (Sweden)
Alexandra,2020-04-10 07:52:17,00:00:05,Autoplayed: user action: None; ,How I Met Your Mother: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:05,Not latest view,SE (Sweden)
Alexandra,2020-04-08 10:10:12,00:22:00,,Friends: Season 10: The One Where Rachel's Sister Babysits (Episode 5),,Chrome PC (Cadmium),00:25:12,Not latest view,SE (Sweden)
Alexandra,2020-04-07 12:58:28,00:02:34,Autoplayed: user action: None; ,Friends: Season 10: The One Where Rachel's Sister Babysits (Episode 5),,Chrome PC (Cadmium),00:03:12,Not latest view,SE (Sweden)
Alexandra,2020-04-07 12:35:55,00:22:28,Autoplayed: user action: None; ,Friends: Season 10: The One with the Cake (Episode 4),,Chrome PC (Cadmium),00:22:55,Not latest view,SE (Sweden)
Alexandra,2020-04-07 12:13:24,00:22:24,,Friends: Season 10: The One with Ross's Tan (Episode 3),,Chrome PC (Cadmium),00:24:08,Not latest view,SE (Sweden)
Alexandra,2020-04-06 20:35:29,00:01:33,,Merlin: Season 3: Goblin's Gold (Episode 3),,Chrome PC (Cadmium),00:08:35,Not latest view,SE (Sweden)
Alexandra,2020-04-06 20:31:55,00:00:30,,Merlin: Season 3: Goblin's Gold (Episode 3),,Chrome PC (Cadmium),00:07:02,Not latest view,SE (Sweden)
Alexandra,2020-04-06 20:25:42,00:01:29,,Merlin: Season 3: Goblin's Gold (Episode 3),,Chrome PC (Cadmium),00:06:32,Not latest view,SE (Sweden)
Alexandra,2020-04-06 20:17:57,00:01:57,,Merlin: Season 3: Goblin's Gold (Episode 3),,Chrome PC (Cadmium),00:04:31,Not latest view,SE (Sweden)
Alexandra,2020-04-06 20:15:14,00:00:43,,Merlin: Season 3: Goblin's Gold (Episode 3),,Chrome PC (Cadmium),00:02:14,Not latest view,SE (Sweden)
Alexandra,2020-04-06 20:12:01,00:00:49,,Merlin: Season 3: Goblin's Gold (Episode 3),,Chrome PC (Cadmium),00:01:44,Not latest view,SE (Sweden)
Alexandra,2020-04-06 20:09:34,00:00:55,,Merlin: Season 3: Goblin's Gold (Episode 3),,Chrome PC (Cadmium),00:00:55,Not latest view,SE (Sweden)
Alexandra,2020-04-06 20:09:18,00:00:07,Autoplayed: user action: None; ,Season 1 Trailer: Unorthodox,TRAILER,Chrome PC (Cadmium),00:00:07,Not latest view,SE (Sweden)
Alexandra,2020-04-06 19:45:35,00:01:25,Autoplayed: user action: None; ,Itaewon Class: Season 1_hook_01_16x9,HOOK,Chrome PC (Cadmium),00:00:00,00:00:00,SE (Sweden)
Alexandra,2020-04-06 09:42:25,00:01:12,Autoplayed: user action: None; ,Friends: Season 10: The One with Ross's Tan (Episode 3),,Chrome PC (Cadmium),00:01:13,Not latest view,SE (Sweden)
Alexandra,2020-04-06 09:18:52,00:23:27,Autoplayed: user action: None; ,Friends: Season 10: The One Where Ross Is Fine (Episode 2),,Chrome PC (Cadmium),00:23:54,Not latest view,SE (Sweden)
Alexandra,2020-04-06 08:48:02,00:28:37,,Friends: Season 10: The One After Joey and Rachel Kiss (Episode 1),,Chrome PC (Cadmium),00:29:15,Not latest view,SE (Sweden)
Alexandra,2020-04-06 08:36:23,00:11:36,,Friends: Season 9: The One in Barbados: Part 2 (Episode 24),,Chrome PC (Cadmium),00:20:37,Not latest view,SE (Sweden)
Alexandra,2020-04-06 08:36:15,00:00:04,Autoplayed: user action: None; ,Friends: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:04,Not latest view,SE (Sweden)
Alexandra,2020-04-05 22:03:12,00:00:40,Autoplayed: user action: None; ,Part 4 Trailer: Money Heist,TRAILER,Chrome PC (Cadmium),00:00:40,Not latest view,SE (Sweden)
Alexandra,2020-04-05 21:23:10,00:39:49,,Merlin: Season 3: The Tears of Uther Pendragon: Part 2 (Episode 2),,Chrome PC (Cadmium),00:41:24,00:41:24,SE (Sweden)
Alexandra,2020-04-05 20:39:58,00:41:55,,Merlin: Season 3: The Tears of Uther Pendragon: Part 1 (Episode 1),,Chrome PC (Cadmium),00:43:20,00:43:20,SE (Sweden)
Alexandra,2020-04-05 20:39:32,00:00:05,Autoplayed: user action: None; ,Merlin: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:06,Not latest view,SE (Sweden)
Alexandra,2020-04-05 20:39:20,00:00:05,Autoplayed: user action: None; ,Part 4 Trailer: Money Heist,TRAILER,Chrome PC (Cadmium),00:00:05,Not latest view,SE (Sweden)
Alexandra,2020-04-05 20:39:04,00:00:10,Autoplayed: user action: None; ,Trailer: David Batra: Elefanten I Rummet,TRAILER,Chrome PC (Cadmium),00:00:10,00:00:10,SE (Sweden)
Alexandra,2020-04-05 19:00:19,01:32:11,,This Means War,,Chrome PC (Cadmium),01:31:52,01:31:52,SE (Sweden)
Alexandra,2020-04-05 18:56:07,00:00:35,Autoplayed: user action: None; ,This Means War_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:35,Not latest view,SE (Sweden)
Alexandra,2020-04-05 18:52:11,00:00:45,Autoplayed: user action: None; ,Sex and the City 2_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:45,00:00:45,SE (Sweden)
Alexandra,2020-04-05 18:51:25,00:00:06,Autoplayed: user action: None; ,Trailer: David Batra: Elefanten I Rummet,TRAILER,Chrome PC (Cadmium),00:00:06,Not latest view,SE (Sweden)
Alexandra,2020-04-05 18:51:13,00:00:09,Autoplayed: user action: None; ,Godzilla: King of the Monsters_hook_04_16x9,HOOK,Chrome PC (Cadmium),00:00:09,Not latest view,SE (Sweden)
Alexandra,2020-04-04 20:47:09,00:02:01,Autoplayed: user action: None; ,Part 4 Trailer: Money Heist,TRAILER,Chrome PC (Cadmium),00:00:00,Not latest view,SE (Sweden)
Alexandra,2020-04-04 19:59:35,00:47:12,,Merlin: Season 2: The Last Dragonlord (Episode 13),,Chrome PC (Cadmium),00:47:52,00:47:52,SE (Sweden)
Alexandra,2020-04-04 19:13:39,00:42:06,,Merlin: Season 2: The Fires of Idirsholas (Episode 12),,Chrome PC (Cadmium),00:43:37,00:43:37,SE (Sweden)
Alexandra,2020-04-04 18:30:59,00:40:43,Autoplayed: user action: None; ,Merlin: Season 2: The Witch's Quickening (Episode 11),,Chrome PC (Cadmium),00:42:22,00:42:22,SE (Sweden)
Alexandra,2020-04-04 17:48:22,00:42:09,Autoplayed: user action: None; ,Merlin: Season 2: Sweet Dreams (Episode 10),,Chrome PC (Cadmium),00:43:49,00:43:49,SE (Sweden)
Alexandra,2020-04-04 16:36:24,00:41:45,,Merlin: Season 2: The Lady of the Lake (Episode 9),,Chrome PC (Cadmium),00:43:25,00:43:25,SE (Sweden)
Alexandra,2020-04-04 16:36:13,00:00:07,Autoplayed: user action: None; ,Merlin: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:07,Not latest view,SE (Sweden)
Alexandra,2020-04-04 16:35:56,00:00:07,Autoplayed: user action: None; ,Season 1 Bonus Video 2: The Witcher,HOOK,Chrome PC (Cadmium),00:00:08,00:00:08,SE (Sweden)
Alexandra,2020-04-04 09:32:13,00:00:28,Autoplayed: user action: None; ,Part 4 Trailer: Money Heist,TRAILER,Chrome PC (Cadmium),00:00:28,Not latest view,SE (Sweden)
Alexandra,2020-04-03 11:07:30,00:08:31,,Friends: Season 9: The One in Barbados: Part 2 (Episode 24),,Chrome PC (Cadmium),00:09:01,Not latest view,SE (Sweden)
Alexandra,2020-04-03 10:47:20,00:20:08,Autoplayed: user action: None; ,Friends: Season 9: The One in Barbados: Part 1 (Episode 23),,Chrome PC (Cadmium),00:20:38,Not latest view,SE (Sweden)
Alexandra,2020-04-03 10:35:42,00:10:02,,Friends: Season 9: The One with the Donor (Episode 22),,Chrome PC (Cadmium),00:24:33,Not latest view,SE (Sweden)
Alexandra,2020-04-03 10:35:29,00:00:06,Autoplayed: user action: None; ,Season 1 Trailer: Unorthodox,TRAILER,Chrome PC (Cadmium),00:00:06,Not latest view,SE (Sweden)
Alexandra,2020-04-02 20:54:39,00:00:01,,Merlin: Season 2: The Lady of the Lake (Episode 9),,Chrome PC (Cadmium),00:00:17,Not latest view,SE (Sweden)
Alexandra,2020-04-02 20:26:16,00:28:22,,Merlin: Season 2: The Sins of the Father (Episode 8),,Chrome PC (Cadmium),00:43:10,00:43:10,SE (Sweden)
Alexandra,2020-04-02 20:14:40,00:11:16,,Merlin: Season 2: The Sins of the Father (Episode 8),,Chrome PC (Cadmium),00:14:48,Not latest view,SE (Sweden)
Alexandra,2020-04-02 20:08:56,00:00:07,,Merlin: Season 2: The Sins of the Father (Episode 8),,Chrome PC (Cadmium),00:03:32,Not latest view,SE (Sweden)
Alexandra,2020-04-02 20:06:16,00:00:10,,Merlin: Season 2: The Sins of the Father (Episode 8),,Chrome PC (Cadmium),00:03:25,Not latest view,SE (Sweden)
Alexandra,2020-04-02 20:05:12,00:00:17,,Merlin: Season 2: The Sins of the Father (Episode 8),,Chrome PC (Cadmium),00:03:15,Not latest view,SE (Sweden)
Alexandra,2020-04-02 20:03:29,00:00:31,,Merlin: Season 2: The Sins of the Father (Episode 8),,Chrome PC (Cadmium),00:02:33,Not latest view,SE (Sweden)
Alexandra,2020-04-02 20:02:04,00:00:41,,Merlin: Season 2: The Sins of the Father (Episode 8),,Chrome PC (Cadmium),00:02:02,Not latest view,SE (Sweden)
Alexandra,2020-04-02 19:59:16,00:00:54,,Merlin: Season 2: The Sins of the Father (Episode 8),,Chrome PC (Cadmium),00:00:49,Not latest view,SE (Sweden)
Alexandra,2020-04-02 19:15:46,00:43:09,,Merlin: Season 2: The Witchfinder (Episode 7),,Chrome PC (Cadmium),00:44:14,00:44:14,SE (Sweden)
Alexandra,2020-04-02 19:15:25,00:00:08,Autoplayed: user action: None; ,Season 1 Trailer: Unorthodox,TRAILER,Chrome PC (Cadmium),00:00:08,Not latest view,SE (Sweden)
Alexandra,2020-04-02 08:02:15,00:14:02,Autoplayed: user action: None; ,Friends: Season 9: The One with the Donor (Episode 22),,Chrome PC (Cadmium),00:14:31,Not latest view,SE (Sweden)
Alexandra,2020-04-02 07:35:44,00:26:22,,Friends: Season 9: The One with the Fertility Test (Episode 21),,Chrome PC (Cadmium),00:26:59,Not latest view,SE (Sweden)
Alexandra,2020-04-02 07:35:16,00:00:18,,Friends: Season 9: The One with the Soap Opera Party (Episode 20),,Chrome PC (Cadmium),00:23:53,Not latest view,SE (Sweden)
Alexandra,2020-04-01 15:29:48,00:02:15,Autoplayed: user action: None; ,Season 1 Trailer: Unorthodox,TRAILER,Chrome PC (Cadmium),00:00:00,Not latest view,SE (Sweden)
Alexandra,2020-04-01 11:38:38,00:09:37,,How I Met Your Mother: Season 6: Canning Randy (Episode 7),,Chrome PC (Cadmium),00:09:43,Not latest view,SE (Sweden)
Alexandra,2020-04-01 11:38:14,00:00:04,Autoplayed: user action: None; ,Season 1 Portrait Product Preview: Freud,PREVIEW,Chrome PC (Cadmium),00:00:04,00:00:04,SE (Sweden)
Alexandra,2020-03-31 19:50:13,00:00:08,Autoplayed: user action: None; ,Season 1 Trailer: Unorthodox,TRAILER,Chrome PC (Cadmium),00:00:08,Not latest view,SE (Sweden)
Alexandra,2020-03-31 19:49:18,00:00:50,Autoplayed: user action: None; ,Season 1 Trailer: Unorthodox,TRAILER,Chrome PC (Cadmium),00:00:50,Not latest view,SE (Sweden)
Alexandra,2020-03-31 19:49:07,00:00:04,Autoplayed: user action: None; ,Tiger King: News Report,HOOK,Chrome PC (Cadmium),00:00:04,Not latest view,SE (Sweden)
Alexandra,2020-03-31 19:49:00,00:00:04,Autoplayed: user action: None; ,Money Heist (Trailer),TRAILER,Chrome PC (Cadmium),00:00:04,Not latest view,SE (Sweden)
Alexandra,2020-03-31 19:47:52,00:00:04,Autoplayed: user action: None; ,Merlin: Season 2: The Witchfinder (Episode 7),,Chrome PC (Cadmium),00:00:24,Not latest view,SE (Sweden)
Alexandra,2020-03-31 19:05:44,00:41:54,,Merlin: Season 2: Beauty and the Beast: Part 2 (Episode 6),,Chrome PC (Cadmium),00:44:14,00:44:14,SE (Sweden)
Alexandra,2020-03-31 19:01:38,00:00:12,Autoplayed: user action: None; ,Ozark: Season 1 Podular: TEXTLESS / Drama - Crime - Thriller,TRAILER,Chrome PC (Cadmium),00:00:12,Not latest view,SE (Sweden)
Alexandra,2020-03-31 19:01:27,00:00:06,Autoplayed: user action: None; ,Tiger King: Animal People,HOOK,Chrome PC (Cadmium),00:00:06,00:00:06,SE (Sweden)
Alexandra,2020-03-31 19:01:14,00:00:05,Autoplayed: user action: None; ,Friends: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:05,Not latest view,SE (Sweden)
Alexandra,2020-03-31 19:00:20,00:00:16,Autoplayed: user action: None; ,Money Heist (Trailer),TRAILER,Chrome PC (Cadmium),00:00:16,Not latest view,SE (Sweden)
Alexandra,2020-03-31 14:16:22,00:21:41,,How I Met Your Mother: Season 6: Baby Talk (Episode 6),,Chrome PC (Cadmium),00:21:41,Not latest view,SE (Sweden)
Alexandra,2020-03-31 14:00:42,00:15:30,,How I Met Your Mother: Season 6: Architect of Destruction (Episode 5),,Chrome PC (Cadmium),00:21:47,Not latest view,SE (Sweden)
Alexandra,2020-03-30 13:49:30,00:06:10,Autoplayed: user action: None; ,How I Met Your Mother: Season 6: Architect of Destruction (Episode 5),,Chrome PC (Cadmium),00:06:16,Not latest view,SE (Sweden)
Alexandra,2020-03-30 13:28:14,00:21:15,,How I Met Your Mother: Season 6: Subway Wars (Episode 4),,Chrome PC (Cadmium),00:21:15,Not latest view,SE (Sweden)
Alexandra,2020-03-30 13:27:53,00:00:11,,Modern Family: Season 7: Summer Lovin' (Episode 1),,Chrome PC (Cadmium),00:00:11,00:00:11,SE (Sweden)
Alexandra,2020-03-29 14:32:54,00:01:18,Autoplayed: user action: None; ,Money Heist (Trailer),TRAILER,Chrome PC (Cadmium),00:00:00,Not latest view,SE (Sweden)
Alexandra,2020-03-28 23:12:48,00:00:01,Autoplayed: user action: None; ,Merlin: Season 2: Beauty and the Beast: Part 2 (Episode 6),,Chrome PC (Cadmium),00:01:23,Not latest view,SE (Sweden)
Alexandra,2020-03-28 22:30:56,00:41:50,Autoplayed: user action: None; ,Merlin: Season 2: Beauty and the Beast: Part 1 (Episode 5),,Chrome PC (Cadmium),00:42:30,00:42:30,SE (Sweden)
Alexandra,2020-03-28 21:44:20,00:42:36,,Merlin: Season 2: Lancelot and Guinevere (Episode 4),,Chrome PC (Cadmium),00:44:09,00:44:09,SE (Sweden)
Alexandra,2020-03-28 21:01:53,00:42:25,,Merlin: Season 2: The Nightmare Begins (Episode 3),,Chrome PC (Cadmium),00:43:38,00:43:38,SE (Sweden)
Alexandra,2020-03-28 21:01:37,00:00:04,Autoplayed: user action: None; ,How I Met Your Mother: Season 6: Subway Wars (Episode 4),,Chrome PC (Cadmium),00:00:04,Not latest view,SE (Sweden)
Alexandra,2020-03-28 20:40:21,00:21:14,Autoplayed: user action: None; ,How I Met Your Mother: Season 6: Unfinished (Episode 3),,Chrome PC (Cadmium),00:21:15,Not latest view,SE (Sweden)
Alexandra,2020-03-28 20:19:12,00:21:07,Autoplayed: user action: None; ,How I Met Your Mother: Season 6: Cleaning House (Episode 2),,Chrome PC (Cadmium),00:21:16,Not latest view,SE (Sweden)
Alexandra,2020-03-28 19:55:32,00:21:09,,How I Met Your Mother: Season 6: Big Days (Episode 1),,Chrome PC (Cadmium),00:21:16,Not latest view,SE (Sweden)
Alexandra,2020-03-28 19:34:24,00:21:05,,How I Met Your Mother: Season 5: Doppelgangers (Episode 24),,Chrome PC (Cadmium),00:21:15,Not latest view,SE (Sweden)
Alexandra,2020-03-28 19:34:18,00:00:05,,How I Met Your Mother: Season 5: The Wedding Bride (Episode 23),,Chrome PC (Cadmium),00:21:24,Not latest view,SE (Sweden)
Alexandra,2020-03-27 22:04:58,00:00:09,Autoplayed: user action: None; ,The Crown (Trailer),TRAILER,Chrome PC (Cadmium),00:00:10,Not latest view,SE (Sweden)
Alexandra,2020-03-27 22:04:43,00:00:06,Autoplayed: user action: None; ,The Platform_hook_01_16x9,HOOK,Chrome PC (Cadmium),00:00:17,00:00:17,SE (Sweden)
Alexandra,2020-03-27 22:04:25,00:00:10,Autoplayed: user action: None; ,The Platform_hook_01_16x9,HOOK,Chrome PC (Cadmium),00:00:10,Not latest view,SE (Sweden)
Alexandra,2020-03-27 22:03:58,00:00:11,Autoplayed: user action: None; ,Money Heist (Trailer),TRAILER,Chrome PC (Cadmium),00:00:11,Not latest view,SE (Sweden)
Alexandra,2020-03-27 12:41:45,00:17:21,Autoplayed: user action: None; ,How I Met Your Mother: Season 5: The Wedding Bride (Episode 23),,Chrome PC (Cadmium),00:17:30,Not latest view,SE (Sweden)
Alexandra,2020-03-27 12:20:21,00:21:22,Autoplayed: user action: None; ,How I Met Your Mother: Season 5: Robots Vs. Wrestlers (Episode 22),,Chrome PC (Cadmium),00:21:31,Not latest view,SE (Sweden)
Alexandra,2020-03-27 11:59:08,00:21:11,Autoplayed: user action: None; ,How I Met Your Mother: Season 5: Twin Beds (Episode 21),,Chrome PC (Cadmium),00:21:17,Not latest view,SE (Sweden)
Alexandra,2020-03-27 11:38:02,00:21:05,,How I Met Your Mother: Season 5: Home Wreckers (Episode 20),,Chrome PC (Cadmium),00:21:10,Not latest view,SE (Sweden)
Alexandra,2020-03-25 13:16:55,00:00:47,Autoplayed: user action: None; ,100 Humans: Season 1 (Hook Clip 3),HOOK,Chrome PC (Cadmium),00:00:47,00:00:47,SE (Sweden)
Alexandra,2020-03-25 12:55:35,00:21:11,,How I Met Your Mother: Season 5: Zoo or False (Episode 19),,Chrome PC (Cadmium),00:21:12,Not latest view,SE (Sweden)
Alexandra,2020-03-25 12:55:27,00:00:05,,How I Met Your Mother: Season 5: Say Cheese (Episode 18),,Chrome PC (Cadmium),00:22:01,Not latest view,SE (Sweden)
Alexandra,2020-03-25 12:55:17,00:00:04,Autoplayed: user action: None; ,100 Humans: Season 1 (Hook Clip 3),HOOK,Chrome PC (Cadmium),00:00:04,Not latest view,SE (Sweden)
Alexandra,2020-03-24 21:47:36,00:42:45,,Merlin: Season 2: The Once and Future Queen (Episode 2),,Chrome PC (Cadmium),00:43:08,00:43:08,SE (Sweden)
Alexandra,2020-03-24 21:47:11,00:00:13,Autoplayed: user action: None; ,Spirited Away_hook_primary_16x9,HOOK,Chrome PC (Cadmium),00:00:13,00:00:13,SE (Sweden)
Alexandra,2020-03-24 18:31:34,01:48:05,,The Boy Who Harnessed the Wind,,Chrome PC (Cadmium),01:48:05,01:48:05,SE (Sweden)
Alexandra,2020-03-24 18:29:55,00:00:17,Autoplayed: user action: None; ,Trailer: The Platform,TRAILER,Chrome PC (Cadmium),00:00:17,Not latest view,SE (Sweden)
Alexandra,2020-03-24 12:44:41,00:15:41,,How I Met Your Mother: Season 5: Say Cheese (Episode 18),,Chrome PC (Cadmium),00:15:53,Not latest view,SE (Sweden)
Alexandra,2020-03-24 12:23:38,00:21:01,,How I Met Your Mother: Season 5: Of Course (Episode 17),,Chrome PC (Cadmium),00:21:10,Not latest view,SE (Sweden)
Alexandra,2020-03-24 12:02:30,00:21:06,,How I Met Your Mother: Season 5: Hooked (Episode 16),,Chrome PC (Cadmium),00:21:14,Not latest view,SE (Sweden)
Alexandra,2020-03-24 11:41:36,00:20:53,,How I Met Your Mother: Season 5: Rabbit or Duck (Episode 15),,Chrome PC (Cadmium),00:21:01,Not latest view,SE (Sweden)
Alexandra,2020-03-24 11:28:42,00:12:52,,How I Met Your Mother: Season 5: Perfect Week (Episode 14),,Chrome PC (Cadmium),00:21:14,Not latest view,SE (Sweden)
Alexandra,2020-03-23 17:44:56,00:08:17,,How I Met Your Mother: Season 5: Perfect Week (Episode 14),,Chrome PC (Cadmium),00:08:22,Not latest view,SE (Sweden)
Alexandra,2020-03-23 17:22:31,00:21:09,,How I Met Your Mother: Season 5: Jenkins (Episode 13),,Chrome PC (Cadmium),00:21:11,Not latest view,SE (Sweden)
Alexandra,2020-03-23 17:04:07,00:18:21,,How I Met Your Mother: Season 5: Girls Vs. Suits (Episode 12),,Chrome PC (Cadmium),00:22:02,Not latest view,SE (Sweden)
Alexandra,2020-03-23 17:03:55,00:00:04,Autoplayed: user action: None; ,100 Humans: Season 1 (Hook Clip 3),HOOK,Chrome PC (Cadmium),00:00:04,Not latest view,SE (Sweden)
Alexandra,2020-03-23 12:21:29,00:22:09,Autoplayed: user action: None; ,Friends: Season 9: The One with the Soap Opera Party (Episode 20),,Chrome PC (Cadmium),00:22:48,Not latest view,SE (Sweden)
Alexandra,2020-03-23 12:15:29,00:05:57,,Friends: Season 9: The One with Rachel's Dream (Episode 19),,Chrome PC (Cadmium),00:24:07,Not latest view,SE (Sweden)
Alexandra,2020-03-23 08:12:56,00:17:42,Autoplayed: user action: None; ,Friends: Season 9: The One with Rachel's Dream (Episode 19),,Chrome PC (Cadmium),00:18:10,Not latest view,SE (Sweden)
Alexandra,2020-03-23 08:05:27,00:07:24,,Friends: Season 9: The One with the Lottery (Episode 18),,Chrome PC (Cadmium),00:22:37,Not latest view,SE (Sweden)
Alexandra,2020-03-22 22:16:29,00:00:04,Autoplayed: user action: None; ,Merlin: Season 2: The Once and Future Queen (Episode 2),,Chrome PC (Cadmium),00:00:21,Not latest view,SE (Sweden)
Alexandra,2020-03-22 21:32:35,00:43:09,,Merlin: Season 2: The Curse of Cornelius Sigan (Episode 1),,Chrome PC (Cadmium),00:43:27,00:43:27,SE (Sweden)
Alexandra,2020-03-22 00:49:56,00:00:50,Autoplayed: user action: None; ,Trailer: Pandemic: How to Prevent an Outbreak,TRAILER,Chrome PC (Cadmium),00:00:50,00:00:50,SE (Sweden)
Alexandra,2020-03-21 23:58:39,00:51:13,,Pandemic: How to Prevent an Outbreak: Season 1: It Hunts Us (Episode 1),,Chrome PC (Cadmium),00:51:13,00:51:13,SE (Sweden)
Alexandra,2020-03-21 23:56:45,00:01:43,,Dirty Money: Season 2: The Man at the Top (Episode 2),,Chrome PC (Cadmium),00:01:43,Not latest view,SE (Sweden)
Alexandra,2020-03-21 23:56:17,00:00:07,Autoplayed: user action: None; ,Shazam!_hook_03_16x9,HOOK,Chrome PC (Cadmium),00:00:07,00:00:07,SE (Sweden)
Alexandra,2020-03-21 21:53:14,02:02:53,,Shazam!,,Chrome PC (Cadmium),02:02:53,02:02:53,SE (Sweden)
